record_id,date,time,hour_of_day,day_of_week,month,city,state,road_type,road_surface_condition,road_width_meters,number_of_lanes,speed_limit_kmh,average_speed_kmh,weather_condition,temperature_celsius,humidity_percent,visibility_km,traffic_density,light_condition,signal_present,road_divider_present,vehicle_type_involved,vehicles_involved,pedestrians_nearby,accident_type,risk_score,severity_level,accident_occurred
IND-2022-0721,2022-06-15,21:32,21,Wed,6,Bangalore,Karnataka,State Highway,Dry,13.5,1,50,69,Heavy Rain,12.7,39,6.5,0.72,Daylight,1,0,Mixed,1,0,Head-On Collision,50,High,1
IND-2023-0722,2023-07-02,08:09,8,Sun,7,Lucknow,Uttar Pradesh,National Highway,Potholed,13.1,5,120,80,Rain,29.1,52,8.1,0.26,Daylight,0,0,Car,6,1,Side Collision,45,Medium,0
IND-2023-0723,2023-06-19,05:49,5,Mon,6,Chennai,Tamil Nadu,Urban Road,Wet,5.3,5,30,26,Drizzle,13.6,85,7.6,0.45,Partial Light,1,0,Motorcycle,4,13,Rollover,55,High,1
IND-2023-0724,2023-04-14,18:53,18,Fri,4,Kolkata,West Bengal,Urban Road,Dry,12.3,3,30,31,Clear,23,63,6.7,0.12,Daylight,1,0,Bus,4,47,Side Collision,30,Medium,0
IND-2023-0725,2023-06-18,15:08,15,Sun,6,Mumbai,Maharashtra,National Highway,Dry,9.1,4,100,120,Rain,37.5,60,8.1,0.21,Street Light,1,0,Mixed,2,19,Head-On Collision,30,Medium,0
IND-2023-0726,2023-01-24,19:06,19,Tue,1,Jaipur,Rajasthan,State Highway,Under Construction,11,2,50,33,Dust Storm,10.8,56,3.1,0.38,Partial Light,0,1,Mixed,3,11,Head-On Collision,60,High,1
IND-2022-0727,2022-12-08,07:02,7,Thu,12,Thiruvananthapuram,Kerala,National Highway,Wet,13.3,6,30,24,Clear,28.9,30,5.6,0.86,Street Light,1,1,Car,6,35,Head-On Collision,45,Medium,1
IND-2023-0728,2023-03-07,18:10,18,Tue,3,Bangalore,Karnataka,State Highway,Potholed,6.3,5,80,48,Clear,38.3,71,0.6,0.9,Daylight,0,0,Car,5,6,Hit and Run,55,High,0
IND-2023-0729,2023-08-06,08:42,8,Sun,8,Delhi,Delhi,National Highway,Under Construction,9,3,40,29,Haze,27.8,72,8.7,0.96,Dawn/Dusk,0,1,Motorcycle,1,43,Rollover,60,High,1
IND-2023-0730,2023-06-25,07:36,7,Sun,6,Chennai,Tamil Nadu,National Highway,Slippery,13.8,4,50,39,Clear,24.7,97,1.4,0.87,Dawn/Dusk,0,1,Motorcycle,4,0,Side Collision,68,High,1
IND-2023-0731,2023-10-19,07:28,7,Thu,10,Delhi,Delhi,Flyover,Dry,9.5,6,40,47,Rain,14.7,47,6.9,0.76,Street Light,0,0,Car,3,7,Rear-End Collision,50,High,0
IND-2023-0732,2023-10-26,19:17,19,Thu,10,Delhi,Delhi,Expressway,Dry,12.6,6,100,82,Haze,15.1,69,8.6,0.7,Dawn/Dusk,0,1,Motorcycle,3,12,Single Vehicle,35,Medium,0
IND-2022-0733,2022-09-16,17:28,17,Fri,9,Hyderabad,Telangana,Urban Road,Dry,8,1,60,61,Clear,20.1,56,1.3,0.28,Partial Light,1,0,Car,3,11,Single Vehicle,38,Medium,0
IND-2022-0734,2022-10-10,14:44,14,Mon,10,Delhi,Delhi,Flyover,Dry,13.3,1,40,24,Drizzle,17.7,90,5,0.31,Street Light,1,1,Bus,5,41,Pedestrian Hit,25,Medium,0
IND-2023-0735,2023-11-06,11:49,11,Mon,11,Mumbai,Maharashtra,State Highway,Dry,11.9,5,30,23,Rain,36.5,91,8.1,0.35,Daylight,0,1,Mixed,5,36,Rear-End Collision,30,Medium,0
IND-2023-0736,2023-07-22,20:30,20,Sat,7,Jaipur,Rajasthan,State Highway,Wet,12.3,5,100,121,Rain,30.5,100,8.1,0.33,Daylight,1,0,Motorcycle,4,42,Multiple Vehicle,60,High,1
IND-2022-0737,2022-09-08,11:06,11,Thu,9,Ahmedabad,Gujarat,Expressway,Dry,7.8,1,60,46,Clear,12.7,92,0.4,0.96,No Light,0,1,Motorcycle,2,14,Multiple Vehicle,50,High,0
IND-2023-0738,2023-07-16,19:50,19,Sun,7,Jaipur,Rajasthan,National Highway,Potholed,4.5,2,50,30,Rain,19.8,95,1.4,0.63,Daylight,0,0,Car,4,13,Pedestrian Hit,53,High,0
IND-2023-0739,2023-10-07,12:22,12,Sat,10,Pune,Maharashtra,State Highway,Wet,4.6,5,120,138,Heavy Rain,38.6,47,8.5,0.11,Daylight,0,1,Car,4,21,Rear-End Collision,75,Critical,1
IND-2023-0740,2023-07-24,11:14,11,Mon,7,Lucknow,Uttar Pradesh,National Highway,Dry,5.6,3,50,37,Fog,11.6,42,2.5,0.84,Street Light,1,0,Car,2,13,Single Vehicle,43,Medium,0
IND-2022-0741,2022-02-02,13:13,13,Wed,2,Ahmedabad,Gujarat,Ring Road,Dry,3.6,3,50,63,Clear,39.2,40,6.9,0.49,Street Light,0,0,Bicycle,4,24,Multiple Vehicle,30,Medium,0
IND-2023-0742,2023-03-02,10:11,10,Thu,3,Mumbai,Maharashtra,State Highway,Under Construction,5.2,5,80,104,Clear,30.7,94,9,0.58,Daylight,0,1,Motorcycle,3,28,Multiple Vehicle,35,Medium,0
IND-2023-0743,2023-04-01,18:41,18,Sat,4,Pune,Maharashtra,State Highway,Dry,11.9,2,30,22,Clear,26.3,31,7.8,0.37,No Light,0,0,Auto Rickshaw,5,7,Head-On Collision,40,Medium,0
IND-2022-0744,2022-05-19,14:35,14,Thu,5,Pune,Maharashtra,National Highway,Under Construction,9,1,30,30,Clear,18.5,90,8.9,0.65,No Light,1,1,Car,1,21,Hit and Run,35,Medium,0
IND-2022-0745,2022-07-02,08:49,8,Sat,7,Delhi,Delhi,Urban Road,Under Construction,11.5,4,100,110,Clear,12.5,89,6.3,0.57,Daylight,0,1,Auto Rickshaw,1,47,Hit and Run,40,Medium,1
IND-2023-0746,2023-11-12,20:46,20,Sun,11,Mumbai,Maharashtra,Expressway,Potholed,12.9,6,100,124,Fog,16.7,32,1,0.63,Daylight,1,0,Car,4,50,Rear-End Collision,68,High,1
IND-2022-0747,2022-12-28,11:39,11,Wed,12,Delhi,Delhi,Rural Road,Potholed,6.5,5,50,40,Clear,31,93,8.2,0.18,Street Light,0,0,Truck,5,30,Side Collision,25,Medium,0
IND-2022-0748,2022-11-18,14:36,14,Fri,11,Kanpur,Uttar Pradesh,National Highway,Dry,8.9,5,30,33,Clear,32.3,31,3.9,0.9,Daylight,0,1,Motorcycle,3,46,Multiple Vehicle,30,Medium,0
IND-2023-0749,2023-02-27,20:35,20,Mon,2,Delhi,Delhi,State Highway,Dry,10.1,1,50,42,Clear,35.5,90,5.9,0.25,Daylight,1,0,Motorcycle,6,2,Rollover,10,Low,0
IND-2022-0750,2022-12-30,16:54,16,Fri,12,Hyderabad,Telangana,National Highway,Wet,12.3,1,80,59,Haze,11.6,35,2.8,0.16,Street Light,0,1,Mixed,4,16,Pedestrian Hit,58,High,1
IND-2023-0751,2023-07-15,07:15,7,Sat,7,Ahmedabad,Gujarat,Urban Road,Flooded,7.7,6,120,90,Heavy Rain,18.5,28,4.1,0.68,Street Light,1,0,Truck,2,44,Pedestrian Hit,50,High,0
IND-2022-0752,2022-05-14,21:25,21,Sat,5,Bhopal,Madhya Pradesh,Rural Road,Wet,7.2,3,120,96,Clear,23.7,100,0.6,0.52,Daylight,1,0,Truck,4,10,Side Collision,45,Medium,0
IND-2023-0753,2023-11-23,16:32,16,Thu,11,Kanpur,Uttar Pradesh,Urban Road,Dry,9.5,5,100,61,Clear,24.4,55,3.9,0.18,Daylight,0,0,Auto Rickshaw,3,32,Head-On Collision,5,Low,0
IND-2022-0754,2022-10-10,10:37,10,Mon,10,Kolkata,West Bengal,Flyover,Wet,13.1,2,100,87,Clear,44.8,57,6.5,0.36,No Light,1,0,Car,2,13,Pedestrian Hit,40,Medium,0
IND-2023-0755,2023-12-27,07:20,7,Wed,12,Bangalore,Karnataka,Rural Road,Under Construction,13.7,2,100,107,Clear,37.6,89,7.3,0.57,No Light,0,0,Car,1,38,Single Vehicle,60,High,1
IND-2022-0756,2022-02-10,18:13,18,Thu,2,Thiruvananthapuram,Kerala,Expressway,Potholed,12.5,5,80,96,Heavy Rain,44.7,32,9.6,0.55,Partial Light,0,0,Bicycle,4,32,Side Collision,80,Critical,1
IND-2022-0757,2022-01-31,16:25,16,Mon,1,Nagpur,Maharashtra,State Highway,Dry,6.5,5,80,107,Rain,26.5,83,3.9,0.32,Street Light,0,1,Auto Rickshaw,3,46,Rear-End Collision,35,Medium,0
IND-2022-0758,2022-12-21,14:10,14,Wed,12,Chennai,Tamil Nadu,National Highway,Dry,8.5,1,80,88,Clear,20.2,49,1.3,0.62,Daylight,0,1,Car,4,33,Rollover,38,Medium,0
IND-2022-0759,2022-06-11,20:31,20,Sat,6,Nagpur,Maharashtra,Urban Road,Wet,9.1,6,50,43,Heavy Rain,11.3,57,2.7,0.17,Daylight,0,1,Bus,2,33,Rear-End Collision,58,High,1
IND-2023-0760,2023-03-15,18:09,18,Wed,3,Patna,Bihar,Rural Road,Dry,7.3,4,40,37,Rain,43,27,9.4,0.86,Street Light,0,0,Car,5,13,Multiple Vehicle,45,Medium,0
IND-2022-0761,2022-03-16,07:18,7,Wed,3,Jaipur,Rajasthan,Rural Road,Dry,10.1,4,50,44,Clear,16.4,93,5.2,0.84,Daylight,1,0,Car,1,31,Rollover,15,Low,0
IND-2022-0762,2022-02-11,10:39,10,Fri,2,Lucknow,Uttar Pradesh,State Highway,Wet,4.9,1,120,90,Clear,33.3,90,4.9,0.37,No Light,0,0,Mixed,6,33,Hit and Run,55,High,1
IND-2022-0763,2022-02-24,09:36,9,Thu,2,Surat,Gujarat,Urban Road,Potholed,13.3,6,80,71,Clear,38.1,56,7.1,0.61,Daylight,1,1,Auto Rickshaw,5,11,Side Collision,25,Medium,0
IND-2023-0764,2023-10-03,18:09,18,Tue,10,Ahmedabad,Gujarat,Urban Road,Under Construction,6.6,5,120,125,Rain,35.5,78,6.1,0.64,No Light,1,1,Motorcycle,1,33,Rollover,70,High,1
IND-2022-0765,2022-04-16,03:35,3,Sat,4,Chennai,Tamil Nadu,Rural Road,Under Construction,5,4,120,90,Clear,16.5,48,2.1,0.26,Street Light,1,0,Auto Rickshaw,3,49,Multiple Vehicle,33,Medium,0
IND-2023-0766,2023-02-12,15:42,15,Sun,2,Hyderabad,Telangana,Urban Road,Dry,6.9,6,40,47,Fog,35.4,86,9.4,0.38,Partial Light,1,0,Motorcycle,5,14,Side Collision,60,High,1
IND-2022-0767,2022-01-18,18:50,18,Tue,1,Coimbatore,Tamil Nadu,Flyover,Under Construction,11.9,2,100,69,Drizzle,31.4,63,7,0.23,Partial Light,1,1,Mixed,1,35,Side Collision,45,Medium,0
IND-2023-0768,2023-08-10,20:25,20,Thu,8,Pune,Maharashtra,Urban Road,Dry,9.5,1,60,74,Clear,40.9,44,8.3,0.19,No Light,1,0,Car,5,20,Pedestrian Hit,45,Medium,0
IND-2022-0769,2022-09-04,10:24,10,Sun,9,Kolkata,West Bengal,Rural Road,Under Construction,8.1,4,120,74,Rain,17.8,20,4.9,0.96,Daylight,1,0,Bicycle,6,32,Rear-End Collision,50,High,1
IND-2022-0770,2022-03-18,19:26,19,Fri,3,Kolkata,West Bengal,National Highway,Wet,10.1,1,30,19,Clear,31.4,55,5.4,0.16,No Light,1,0,Auto Rickshaw,1,18,Single Vehicle,45,Medium,1
IND-2023-0771,2023-10-07,07:48,7,Sat,10,Kanpur,Uttar Pradesh,Expressway,Flooded,9.8,4,30,35,Rain,10.6,83,2.9,0.3,Street Light,0,0,Motorcycle,4,28,Single Vehicle,78,Critical,1
IND-2023-0772,2023-11-19,19:59,19,Sun,11,Bhopal,Madhya Pradesh,National Highway,Dry,13.3,1,60,70,Clear,42.3,40,9.2,0.84,No Light,1,0,Motorcycle,5,44,Multiple Vehicle,60,High,0
IND-2023-0773,2023-07-01,07:10,7,Sat,7,Kolkata,West Bengal,Flyover,Dry,8.4,1,40,54,Clear,16,64,7.2,0.38,Dawn/Dusk,1,0,Car,4,6,Rollover,40,Medium,1
IND-2022-0774,2022-03-22,11:16,11,Tue,3,Jaipur,Rajasthan,National Highway,Dry,5.5,4,80,110,Fog,29.1,64,4.8,0.39,No Light,0,1,Car,4,7,Pedestrian Hit,75,Critical,1
IND-2022-0775,2022-06-22,18:31,18,Wed,6,Pune,Maharashtra,State Highway,Dry,12.2,4,120,81,Drizzle,18.3,46,10,0.35,Daylight,1,0,Motorcycle,6,16,Side Collision,30,Medium,0
IND-2022-0776,2022-06-24,07:48,7,Fri,6,Jaipur,Rajasthan,National Highway,Under Construction,9.5,3,120,128,Heavy Rain,16.8,86,1.2,0.84,Street Light,1,1,Bicycle,4,10,Rollover,88,Critical,1
IND-2022-0777,2022-08-26,08:25,8,Fri,8,Hyderabad,Telangana,Urban Road,Under Construction,8.7,6,100,139,Drizzle,30,77,3.5,0.47,No Light,1,1,Car,6,1,Head-On Collision,80,Critical,1
IND-2023-0778,2023-05-24,17:43,17,Wed,5,Bhopal,Madhya Pradesh,Urban Road,Potholed,10.1,3,50,60,Clear,33.1,41,1.6,0.44,Daylight,0,0,Auto Rickshaw,2,14,Multiple Vehicle,43,Medium,0
IND-2023-0779,2023-01-10,17:43,17,Tue,1,Bhopal,Madhya Pradesh,State Highway,Slippery,5,5,60,63,Clear,37,42,5.3,0.76,Partial Light,1,1,Motorcycle,1,36,Rear-End Collision,60,High,0
IND-2023-0780,2023-03-17,16:41,16,Fri,3,Bangalore,Karnataka,Urban Road,Potholed,5.9,5,40,52,Fog,11.2,97,3.4,0.13,No Light,1,1,Mixed,6,46,Pedestrian Hit,80,Critical,1
IND-2023-0781,2023-09-13,17:34,17,Wed,9,Delhi,Delhi,Rural Road,Wet,8.1,3,50,43,Clear,43.7,24,5.2,0.66,Street Light,0,0,Motorcycle,6,41,Multiple Vehicle,40,Medium,0
IND-2023-0782,2023-11-04,14:53,14,Sat,11,Lucknow,Uttar Pradesh,Ring Road,Wet,9.2,5,80,52,Clear,27.3,88,9.7,0.67,Daylight,1,1,Car,4,24,Side Collision,30,Medium,0
IND-2022-0783,2022-11-24,09:29,9,Thu,11,Indore,Madhya Pradesh,National Highway,Slippery,10.8,1,50,57,Rain,33.9,50,6.5,0.1,Daylight,1,1,Motorcycle,3,3,Multiple Vehicle,55,High,1
IND-2022-0784,2022-02-01,10:40,10,Tue,2,Pune,Maharashtra,National Highway,Under Construction,5,5,120,107,Fog,23.8,95,9.4,0.33,Daylight,1,0,Motorcycle,4,12,Rollover,50,High,0
IND-2023-0785,2023-12-01,08:11,8,Fri,12,Patna,Bihar,Urban Road,Dry,5.2,1,120,162,Rain,30,33,9,0.59,Daylight,1,0,Auto Rickshaw,3,25,Hit and Run,35,Medium,0
IND-2022-0786,2022-12-18,20:41,20,Sun,12,Visakhapatnam,Andhra Pradesh,Flyover,Dry,9.4,4,100,77,Clear,23,48,7.9,0.58,Partial Light,1,1,Car,5,6,Rear-End Collision,20,Low,0
IND-2022-0787,2022-09-27,15:12,15,Tue,9,Kolkata,West Bengal,Ring Road,Wet,4.8,6,60,73,Dust Storm,10.3,59,2.8,0.36,Daylight,0,0,Truck,6,39,Single Vehicle,83,Critical,1
IND-2023-0788,2023-12-23,12:30,12,Sat,12,Kolkata,West Bengal,State Highway,Potholed,5.8,2,60,50,Clear,21.4,61,4.6,0.39,Daylight,1,0,Truck,2,6,Multiple Vehicle,10,Low,0
IND-2023-0789,2023-06-22,13:07,13,Thu,6,Surat,Gujarat,Rural Road,Dry,11.8,1,80,65,Clear,32.5,33,7,0.86,Daylight,1,0,Car,3,49,Single Vehicle,10,Low,0
IND-2023-0790,2023-06-21,21:20,21,Wed,6,Jaipur,Rajasthan,National Highway,Potholed,12.8,3,50,44,Rain,29.5,64,5.2,0.31,Daylight,1,1,Bus,4,10,Rear-End Collision,35,Medium,0
IND-2023-0791,2023-08-21,07:18,7,Mon,8,Bhopal,Madhya Pradesh,Rural Road,Dry,7.1,5,40,28,Rain,44.4,55,5.2,0.74,Dawn/Dusk,1,1,Truck,5,40,Hit and Run,50,High,1
IND-2022-0792,2022-05-12,15:08,15,Thu,5,Delhi,Delhi,Urban Road,Dry,10.2,5,50,31,Clear,11.4,39,0.3,0.94,Daylight,0,0,Motorcycle,3,23,Rollover,30,Medium,0
IND-2022-0793,2022-04-29,14:44,14,Fri,4,Ahmedabad,Gujarat,Expressway,Dry,6.5,5,30,30,Haze,35.8,32,4.4,0.67,Daylight,1,1,Truck,3,19,Single Vehicle,15,Low,0
IND-2022-0794,2022-08-16,16:47,16,Tue,8,Thiruvananthapuram,Kerala,Ring Road,Potholed,5.7,1,60,43,Rain,28,41,3.8,0.11,Street Light,0,0,Truck,3,18,Head-On Collision,30,Medium,1
IND-2022-0795,2022-03-06,01:25,1,Sun,3,Delhi,Delhi,Urban Road,Under Construction,8.6,2,80,53,Clear,13.1,51,0.3,0.44,Street Light,1,1,Motorcycle,4,16,Rear-End Collision,50,High,0
IND-2022-0796,2022-03-31,20:24,20,Thu,3,Kolkata,West Bengal,National Highway,Dry,13.4,3,50,59,Fog,26.9,68,6.4,0.43,Daylight,0,0,Bus,2,36,Single Vehicle,45,Medium,0
IND-2023-0797,2023-07-22,21:36,21,Sat,7,Coimbatore,Tamil Nadu,National Highway,Dry,5.8,5,30,33,Clear,17.5,76,4.7,0.26,No Light,0,0,Motorcycle,6,46,Hit and Run,50,High,1
IND-2022-0798,2022-08-08,15:35,15,Mon,8,Coimbatore,Tamil Nadu,Ring Road,Slippery,6.9,3,100,128,Haze,29.4,38,3.2,0.17,No Light,0,0,Auto Rickshaw,2,10,Hit and Run,75,Critical,1
IND-2022-0799,2022-10-01,17:37,17,Sat,10,Patna,Bihar,Urban Road,Wet,9.6,4,40,29,Rain,10.7,62,2.6,0.45,No Light,0,0,Bicycle,3,16,Single Vehicle,73,High,1
IND-2022-0800,2022-07-11,21:01,21,Mon,7,Hyderabad,Telangana,Urban Road,Dry,5,5,80,77,Rain,13.9,82,5.1,0.57,Daylight,0,0,Motorcycle,6,20,Side Collision,30,Medium,0
IND-2022-0801,2022-04-11,17:56,17,Mon,4,Nagpur,Maharashtra,Urban Road,Potholed,8.9,5,40,29,Clear,29.4,97,2.8,0.9,Street Light,1,1,Car,6,29,Rollover,43,Medium,0
IND-2023-0802,2023-06-11,07:04,7,Sun,6,Chennai,Tamil Nadu,State Highway,Wet,10.3,5,120,147,Clear,10.6,58,0.6,0.83,Partial Light,1,0,Auto Rickshaw,2,24,Single Vehicle,75,Critical,1
IND-2022-0803,2022-06-16,15:32,15,Thu,6,Chennai,Tamil Nadu,Expressway,Wet,10.5,1,120,86,Dust Storm,35.5,95,7.8,0.62,Partial Light,1,0,Car,6,22,Single Vehicle,65,High,1
IND-2023-0804,2023-09-19,16:55,16,Tue,9,Delhi,Delhi,Ring Road,Wet,11.2,1,100,107,Drizzle,15.1,26,9.7,0.18,Partial Light,0,0,Car,6,9,Head-On Collision,75,Critical,1
IND-2023-0805,2023-12-19,12:59,12,Tue,12,Jaipur,Rajasthan,Urban Road,Potholed,4.8,6,120,143,Dust Storm,24.1,36,1.3,0.18,Daylight,0,1,Car,2,2,Side Collision,63,High,1
IND-2023-0806,2023-03-25,18:11,18,Sat,3,Kolkata,West Bengal,National Highway,Wet,12.7,3,80,60,Heavy Rain,10.5,42,2.2,0.44,Street Light,0,0,Car,4,41,Pedestrian Hit,73,High,1
IND-2022-0807,2022-10-19,21:04,21,Wed,10,Mumbai,Maharashtra,Urban Road,Dry,3.7,5,120,72,Clear,15.3,56,9.8,0.7,Street Light,0,1,Mixed,4,8,Hit and Run,15,Low,0
IND-2023-0808,2023-11-02,21:24,21,Thu,11,Nagpur,Maharashtra,Ring Road,Potholed,6.4,4,120,138,Clear,13.4,78,0.4,0.55,Street Light,1,1,Truck,1,9,Hit and Run,40,Medium,0
IND-2022-0809,2022-05-14,13:46,13,Sat,5,Bangalore,Karnataka,National Highway,Flooded,5.9,4,30,21,Clear,14.3,98,0.7,0.53,Partial Light,1,0,Auto Rickshaw,2,30,Side Collision,45,Medium,0
IND-2022-0810,2022-03-29,07:03,7,Tue,3,Surat,Gujarat,Expressway,Dry,10.2,2,50,51,Rain,21.2,40,1.2,0.95,Daylight,1,0,Car,6,40,Rollover,63,High,1
IND-2023-0811,2023-09-23,23:16,23,Sat,9,Delhi,Delhi,Ring Road,Slippery,11.7,3,60,53,Clear,12.3,76,3.2,0.9,Street Light,1,1,Auto Rickshaw,5,43,Multiple Vehicle,50,High,1
IND-2022-0812,2022-04-19,19:17,19,Tue,4,Hyderabad,Telangana,Expressway,Wet,7.8,2,30,36,Clear,11.4,23,5.2,0.82,Daylight,0,1,Car,6,50,Multiple Vehicle,65,High,0
IND-2022-0813,2022-04-03,07:29,7,Sun,4,Lucknow,Uttar Pradesh,Urban Road,Dry,4.1,1,100,113,Rain,11.1,33,1.7,0.5,Daylight,0,0,Car,3,45,Multiple Vehicle,48,Medium,0
IND-2022-0814,2022-12-07,21:27,21,Wed,12,Surat,Gujarat,National Highway,Under Construction,9.4,2,50,49,Clear,14,45,4.1,0.28,Daylight,1,1,Motorcycle,1,1,Single Vehicle,15,Low,0
IND-2023-0815,2023-09-03,20:53,20,Sun,9,Surat,Gujarat,National Highway,Dry,12.8,4,100,124,Clear,15.5,76,6.1,0.8,Daylight,0,0,Car,3,27,Hit and Run,30,Medium,0
IND-2023-0816,2023-05-02,14:47,14,Tue,5,Delhi,Delhi,National Highway,Dry,10.5,1,50,55,Clear,14.1,77,0.9,0.12,Dawn/Dusk,1,0,Car,5,31,Rear-End Collision,50,High,0
IND-2023-0817,2023-08-23,15:53,15,Wed,8,Ahmedabad,Gujarat,Rural Road,Wet,4.2,2,100,128,Clear,10.1,51,2.8,0.67,No Light,0,1,Motorcycle,6,45,Rear-End Collision,78,Critical,1
IND-2023-0818,2023-05-24,11:06,11,Wed,5,Pune,Maharashtra,Urban Road,Wet,9.3,3,100,65,Heavy Rain,14.2,73,4.5,0.52,Partial Light,0,1,Motorcycle,4,38,Multiple Vehicle,70,High,1
IND-2023-0819,2023-05-12,05:16,5,Fri,5,Delhi,Delhi,National Highway,Wet,9.7,5,40,48,Clear,34.1,85,2.3,0.49,Daylight,0,1,Car,6,37,Rear-End Collision,58,High,1
IND-2023-0820,2023-03-18,10:15,10,Sat,3,Delhi,Delhi,Flyover,Dry,10.5,1,60,75,Drizzle,13.1,27,1.9,0.59,Daylight,1,0,Car,2,42,Head-On Collision,38,Medium,0
IND-2023-0821,2023-12-20,19:57,19,Wed,12,Chennai,Tamil Nadu,Urban Road,Wet,8.8,5,60,79,Haze,25.6,22,1,0.91,Partial Light,1,0,Auto Rickshaw,6,34,Head-On Collision,93,Critical,1
IND-2023-0822,2023-07-02,00:26,0,Sun,7,Bangalore,Karnataka,Rural Road,Wet,9.2,1,80,95,Clear,44,67,9.8,0.31,Partial Light,0,1,Truck,4,0,Rear-End Collision,70,High,1
IND-2023-0823,2023-04-30,10:29,10,Sun,4,Hyderabad,Telangana,Expressway,Dry,10.6,5,50,53,Fog,12.9,40,6.5,0.18,Daylight,1,0,Motorcycle,5,31,Multiple Vehicle,50,High,0
IND-2023-0824,2023-02-06,11:11,11,Mon,2,Surat,Gujarat,Flyover,Flooded,4.7,4,50,31,Rain,19.1,31,7.2,0.42,Dawn/Dusk,0,1,Motorcycle,5,27,Rollover,60,High,1
IND-2023-0825,2023-11-22,14:16,14,Wed,11,Kolkata,West Bengal,Rural Road,Wet,10.2,5,30,36,Heavy Rain,38.2,70,8,0.51,Daylight,1,1,Truck,2,18,Multiple Vehicle,60,High,1
IND-2023-0826,2023-03-16,21:17,21,Thu,3,Patna,Bihar,Urban Road,Dry,7.8,5,80,69,Clear,42.7,94,1.8,0.45,Daylight,0,0,Car,2,40,Rollover,13,Low,0
IND-2023-0827,2023-06-30,10:37,10,Fri,6,Kolkata,West Bengal,State Highway,Dry,3.7,1,60,59,Fog,25.6,93,7.6,0.99,Dawn/Dusk,0,1,Mixed,1,27,Head-On Collision,50,High,1
IND-2022-0828,2022-09-12,10:35,10,Mon,9,Coimbatore,Tamil Nadu,Rural Road,Wet,5.5,2,120,91,Clear,26.6,72,2.5,0.47,No Light,0,1,Mixed,1,21,Hit and Run,53,High,1
IND-2023-0829,2023-02-15,18:54,18,Wed,2,Kolkata,West Bengal,Expressway,Dry,3.8,2,50,60,Clear,31.6,74,2.8,0.55,Daylight,1,1,Bicycle,3,41,Rear-End Collision,28,Medium,0
IND-2023-0830,2023-05-11,13:28,13,Thu,5,Mumbai,Maharashtra,Ring Road,Dry,12.2,2,80,82,Heavy Rain,29.1,20,6.4,0.78,Street Light,0,1,Motorcycle,4,29,Head-On Collision,65,High,1
IND-2023-0831,2023-06-14,08:19,8,Wed,6,Bangalore,Karnataka,National Highway,Dry,10.8,5,60,66,Drizzle,31.6,88,5.5,0.95,Daylight,1,1,Car,5,15,Pedestrian Hit,55,High,1
IND-2022-0832,2022-04-03,13:04,13,Sun,4,Jaipur,Rajasthan,Urban Road,Slippery,10.8,4,30,32,Clear,12.1,81,6.9,0.75,No Light,0,1,Car,3,15,Head-On Collision,70,High,1
IND-2023-0833,2023-03-09,07:38,7,Thu,3,Hyderabad,Telangana,National Highway,Under Construction,9.6,3,120,109,Fog,44.2,36,2.6,0.48,Street Light,1,0,Auto Rickshaw,1,32,Multiple Vehicle,53,High,0
IND-2023-0834,2023-08-10,08:16,8,Thu,8,Ahmedabad,Gujarat,National Highway,Wet,8,4,50,66,Clear,19.6,91,6.9,1,Street Light,0,1,Car,5,27,Multiple Vehicle,65,High,1
IND-2022-0835,2022-11-15,13:16,13,Tue,11,Delhi,Delhi,Expressway,Wet,8.8,5,30,31,Clear,21.2,48,3.2,0.8,Dawn/Dusk,0,1,Motorcycle,2,50,Side Collision,60,High,1
IND-2023-0836,2023-01-26,12:11,12,Thu,1,Nagpur,Maharashtra,Expressway,Dry,13.3,4,30,20,Haze,22.1,26,6.1,0.67,Dawn/Dusk,0,0,Motorcycle,1,44,Head-On Collision,30,Medium,0
IND-2022-0837,2022-07-05,21:52,21,Tue,7,Delhi,Delhi,Rural Road,Dry,5.4,6,60,50,Dust Storm,12.4,23,3.3,0.22,Partial Light,0,0,Motorcycle,1,5,Hit and Run,40,Medium,1
IND-2023-0838,2023-07-01,11:59,11,Sat,7,Vadodara,Gujarat,Urban Road,Slippery,5.6,1,80,48,Haze,23.9,83,5.3,0.53,Daylight,0,1,Bicycle,5,8,Single Vehicle,50,High,0
IND-2022-0839,2022-01-14,15:46,15,Fri,1,Kanpur,Uttar Pradesh,State Highway,Dry,9.1,2,120,87,Heavy Rain,35.6,41,0.9,0.83,Street Light,1,1,Auto Rickshaw,1,13,Rollover,50,High,0
IND-2023-0840,2023-06-30,16:43,16,Fri,6,Chennai,Tamil Nadu,Urban Road,Slippery,12.7,3,50,67,Clear,33.5,49,1.5,0.26,Street Light,1,0,Truck,5,20,Rear-End Collision,53,High,1
IND-2022-0841,2022-09-18,01:48,1,Sun,9,Patna,Bihar,Urban Road,Potholed,9.1,6,40,51,Clear,16.8,77,1.6,0.17,Daylight,1,0,Car,3,49,Single Vehicle,43,Medium,0
IND-2023-0842,2023-11-12,17:15,17,Sun,11,Delhi,Delhi,Urban Road,Potholed,3.6,5,120,151,Clear,38.7,80,6.9,0.59,Street Light,0,0,Car,3,45,Multiple Vehicle,35,Medium,0
